Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1611,20,RL,85.0,15300,Pave,Reg,Bnk,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1965,1977,Hip,CompShg,Plywood,HdBoard,0.0,2,TA,CBlock,3,3,No,3,42.0,1,0.0,1026.0,1068.0,GasA,2,Y,SBrkr,1264,0,0,1264,1.0,0.0,1,0,2,1,2,7,7,1,Attchd,1965.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,Jun,2010,WD,Normal
1612,20,RL,93.0,10114,Pave,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,PConc,5,3,Av,1,0.0,1,0.0,1430.0,1430.0,GasA,4,Y,SBrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,3,7,7,0,Attchd,2004.0,2,2.0,624.0,3,3,2,0,0,0,0,0,0,0,Mar,2010,WD,Normal
1613,20,RL,67.20569280343716,11875,Pave,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,PConc,4,3,No,1,0.0,1,0.0,1344.0,1344.0,GasA,4,Y,SBrkr,1344,0,0,1344,0.0,0.0,2,0,3,1,2,7,7,1,Attchd,2001.0,1,2.0,686.0,3,3,2,328,0,0,0,0,0,0,Jun,2010,WD,Normal
1614,120,RM,31.0,2394,Pave,Reg,Low,3,Inside,Mod,MeadowV,Norm,Norm,Twnhs,1Story,5,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,0.0,2,TA,CBlock,4,3,Gd,6,915.0,1,0.0,30.0,945.0,GasA,4,Y,SBrkr,945,0,0,945,1.0,1.0,1,0,2,1,2,5,7,1,Attchd,1973.0,2,1.0,253.0,3,3,2,174,0,56,0,108,0,0,May,2010,WD,Normal
1615,160,RM,21.0,1476,Pave,Reg,Lvl,3,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,0.0,2,TA,CBlock,3,3,No,6,176.0,1,0.0,370.0,546.0,GasA,4,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,2,5,7,0,Attchd,2005.0,1,0.0,0.0,3,3,2,200,26,0,0,0,0,0,Mar,2010,WD,Normal
1616,160,RM,21.0,1900,Pave,Reg,Lvl,3,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,0.0,2,TA,CBlock,3,3,No,1,0.0,1,0.0,546.0,546.0,GasA,4,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,2,5,7,0,Attchd,2005.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,0,Jun,2010,WD,Normal
1617,160,RM,21.0,1890,Pave,Reg,Lvl,3,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,0.0,2,TA,CBlock,-1,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,GasA,2,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,2,5,7,0,Attchd,1972.0,1,1.0,286.0,3,3,2,0,0,64,0,0,0,0,Jun,2010,WD,Normal
1618,20,RL,50.0,6953,Pave,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,0.0,2,Gd,CBlock,3,3,No,5,469.0,1,0.0,395.0,864.0,GasA,4,Y,SBrkr,874,0,0,874,0.0,0.0,1,0,3,1,2,5,7,0,Detchd,1971.0,1,1.0,352.0,3,3,2,0,0,0,0,0,0,0,Jun,2010,ConLD,Normal
1619,20,RL,76.0,12887,Pave,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1984,1984,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,CBlock,4,3,Mn,3,207.0,6,590.0,36.0,833.0,GasA,2,Y,SBrkr,833,0,0,833,1.0,0.0,1,0,2,1,3,5,7,0,Attchd,1984.0,1,2.0,495.0,3,3,2,431,0,0,0,0,0,0,Apr,2010,WD,Normal
1620,90,RL,70.0,7700,Pave,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,2,1985,1986,Gable,CompShg,HdBoard,HdBoard,0.0,2,Po,PConc,3,3,No,1,0.0,1,0.0,1216.0,1216.0,GasA,3,Y,SBrkr,1216,1216,0,2432,0.0,0.0,4,2,4,2,2,10,7,0,Attchd,1985.0,1,2.0,616.0,3,2,2,200,0,0,0,0,0,600,Feb,2010,WD,Normal
1621,60,RL,63.0,10475,Pave,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,0.0,2,TA,PConc,4,3,No,3,458.0,1,0.0,166.0,624.0,GasA,3,Y,SBrkr,624,650,0,1274,0.0,0.0,1,1,3,1,2,6,7,0,Detchd,1993.0,1,2.0,576.0,3,3,2,22,0,0,0,0,0,0,Mar,2010,WD,Normal
1622,50,RL,68.0,10544,Pave,IR1,Lvl,3,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,0.0,2,TA,CBlock,3,3,Av,4,476.0,1,0.0,388.0,864.0,GasA,2,Y,SBrkr,864,615,0,1479,0.0,0.0,2,0,5,1,2,8,7,0,Attchd,1969.0,3,1.0,275.0,3,3,2,287,0,280,0,0,0,0,Apr,2010,WD,Normal
1623,20,RL,76.0,9892,Pave,Reg,Lvl,3,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,VinylSd,VinylSd,0.0,3,Gd,PConc,4,4,Gd,6,1341.0,2,284.0,54.0,1679.0,GasA,4,Y,SBrkr,1803,0,0,1803,1.0,1.0,2,1,3,1,3,6,7,2,Attchd,1994.0,1,2.0,482.0,3,3,2,129,64,222,0,0,0,0,Feb,2010,WD,Normal
1624,60,RL,74.0,12961,Pave,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,0.0,3,Gd,PConc,4,3,Mn,6,944.0,1,0.0,208.0,1152.0,GasA,4,Y,SBrkr,1152,645,0,1797,1.0,0.0,2,1,3,1,3,7,7,1,Attchd,1993.0,3,2.0,616.0,3,3,2,162,312,0,0,0,0,0,Mar,2010,WD,Normal
1625,20,RL,74.0,13008,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,0.0,2,TA,CBlock,2,2,No,3,564.0,1,0.0,318.0,882.0,GasA,2,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,2,1,2,5,7,0,Attchd,1956.0,1,1.0,502.0,3,3,2,0,0,0,0,0,0,0,Oct,2009,WD,Normal
1626,20,RL,85.0,10200,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,Plywood,Plywood,440.0,2,TA,CBlock,3,3,No,2,844.0,1,0.0,590.0,1434.0,GasA,2,Y,SBrkr,1434,0,0,1434,1.0,0.0,2,0,4,1,2,7,7,1,Attchd,1974.0,2,2.0,528.0,3,3,2,80,21,0,0,0,0,0,Jun,2009,WD,Normal
1627,60,RL,88.0,10179,Pave,IR1,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,PConc,4,3,No,5,847.0,1,0.0,98.0,945.0,GasA,4,Y,SBrkr,945,663,0,1608,0.0,0.0,2,1,3,1,2,7,7,1,Attchd,1997.0,3,2.0,470.0,3,3,2,252,30,0,0,0,0,0,Jul,2009,WD,Normal
1628,60,RL,67.20569280343716,11792,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,188.0,3,TA,PConc,4,3,Gd,6,850.0,1,0.0,158.0,1008.0,GasA,4,Y,SBrkr,1008,1275,0,2283,0.0,0.0,2,1,4,1,3,9,7,1,BuiltIn,2003.0,3,3.0,632.0,3,3,2,120,46,0,0,0,0,0,Aug,2009,WD,Normal
1629,80,RL,60.0,8400,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,32.0,2,TA,PConc,4,3,No,6,284.0,1,0.0,100.0,384.0,GasA,3,Y,SBrkr,958,670,0,1628,0.0,0.0,2,1,3,1,2,7,7,1,BuiltIn,1996.0,3,2.0,390.0,3,3,2,48,72,0,0,0,0,490,Jun,2009,WD,Normal
1630,120,RL,28.0,7296,Pave,IR1,Lvl,3,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,0.0,3,TA,PConc,5,3,Av,6,1965.0,1,0.0,243.0,2208.0,GasA,4,Y,SBrkr,2522,0,0,2522,1.0,0.0,2,0,1,1,3,8,7,1,Attchd,2004.0,3,2.0,564.0,3,3,2,182,57,0,0,0,0,0,Nov,2009,WD,Normal
1631,120,RL,61.0,7380,Pave,IR1,Lvl,3,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,0.0,2,TA,PConc,4,3,Av,6,341.0,1,0.0,1077.0,1418.0,GasA,4,Y,SBrkr,1478,0,0,1478,1.0,0.0,2,0,2,1,2,5,7,0,Attchd,1998.0,3,2.0,495.0,3,3,2,168,43,0,0,0,0,0,Jul,2009,WD,Normal
1632,120,RL,57.0,8013,Pave,IR1,Lvl,3,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,0.0,3,TA,PConc,4,3,No,6,741.0,1,0.0,846.0,1587.0,GasA,4,Y,SBrkr,1734,0,0,1734,1.0,0.0,2,0,2,1,3,6,7,0,Attchd,1995.0,2,2.0,528.0,3,3,2,52,50,0,0,0,0,0,Sep,2009,WD,Normal
1633,80,RL,57.0,8923,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,6,189.0,1,0.0,195.0,384.0,GasA,3,Y,SBrkr,751,631,0,1382,0.0,0.0,2,1,3,1,2,7,7,1,BuiltIn,1998.0,3,2.0,396.0,3,3,2,256,0,0,0,0,0,0,Feb,2009,WD,Normal
1634,60,RL,60.0,7500,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,6,476.0,1,0.0,476.0,952.0,GasA,3,Y,SBrkr,952,684,0,1636,1.0,0.0,2,1,3,1,2,7,7,1,Attchd,1998.0,3,2.0,440.0,3,3,2,0,84,0,0,0,0,0,Oct,2009,WD,Normal
1635,60,RL,67.20569280343716,8803,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,0.0,2,TA,PConc,4,3,No,6,600.0,1,0.0,107.0,707.0,GasA,3,Y,SBrkr,707,809,0,1516,1.0,0.0,2,1,3,1,3,7,7,1,Attchd,1994.0,3,2.0,409.0,3,3,2,0,46,0,0,0,0,0,Jul,2009,WD,Normal
1636,20,RL,58.0,7250,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,45.0,2,TA,PConc,4,3,No,1,0.0,1,0.0,1181.0,1181.0,GasA,4,Y,SBrkr,1190,0,0,1190,0.0,0.0,2,0,3,1,3,6,7,1,Attchd,1993.0,1,2.0,430.0,3,3,2,0,21,0,0,0,0,0,Nov,2009,WD,Normal
1637,60,RL,85.0,11900,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,157.0,2,TA,PConc,4,3,No,5,400.0,1,0.0,722.0,1122.0,GasA,4,Y,SBrkr,946,988,0,1934,1.0,0.0,2,1,3,1,2,6,7,1,Attchd,1977.0,1,2.0,567.0,3,3,1,0,176,0,0,200,0,0,Jul,2009,WD,Normal
1638,60,RL,67.20569280343716,13250,Pave,IR1,Lvl,3,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,7,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,256.0,2,TA,CBlock,4,3,No,1,0.0,1,0.0,832.0,832.0,GasA,2,Y,SBrkr,1154,896,0,2050,0.0,0.0,2,1,4,1,3,8,7,1,Attchd,1978.0,2,2.0,529.0,3,3,2,192,192,0,0,0,0,0,May,2009,WD,Abnorml
1639,20,RL,80.0,10928,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1986,Gable,CompShg,VinylSd,VinylSd,101.0,2,TA,PConc,3,3,No,2,363.0,1,0.0,1064.0,1427.0,GasA,2,Y,SBrkr,1671,0,0,1671,0.0,0.0,2,0,3,1,2,7,7,1,Attchd,1978.0,2,2.0,484.0,3,3,2,252,55,0,0,0,0,0,Aug,2009,WD,Normal
1640,60,RL,67.20569280343716,12388,Pave,IR1,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1991,Gable,CompShg,Plywood,Plywood,229.0,2,TA,CBlock,4,3,No,5,602.0,1,0.0,441.0,1043.0,GasA,2,Y,SBrkr,1539,1134,0,2673,0.0,0.0,2,1,4,1,3,9,7,1,BuiltIn,1980.0,2,2.0,441.0,3,3,2,178,84,0,0,0,0,0,Aug,2009,WD,Normal
1641,20,RL,80.0,11088,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,HdBoard,HdBoard,144.0,2,TA,PConc,3,3,No,5,832.0,1,0.0,308.0,1140.0,GasA,3,Y,SBrkr,1707,0,0,1707,0.0,0.0,2,0,3,1,2,7,7,1,Attchd,1978.0,3,2.0,479.0,3,3,2,0,0,0,0,0,0,0,May,2009,WD,Normal
1642,60,FV,70.0,7000,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,0.0,3,TA,PConc,4,3,Mn,6,622.0,1,0.0,304.0,926.0,GasA,4,Y,SBrkr,1016,868,0,1884,1.0,0.0,2,1,3,1,4,7,7,1,Attchd,2003.0,2,2.0,581.0,3,3,2,0,35,0,0,0,0,0,Jun,2009,WD,Normal
1643,60,FV,67.20569280343716,7500,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,RRNn,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,-1,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,GasA,4,Y,SBrkr,1058,816,0,1874,0.0,0.0,2,1,3,1,3,7,7,1,Attchd,2000.0,3,2.0,588.0,3,3,2,0,134,0,0,0,0,0,Mar,2009,WD,Normal
1644,60,FV,82.69041769041769,8470,Pave,Reg,Lvl,3,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,6,225.0,5,276.0,471.0,972.0,GasA,4,Y,SBrkr,972,839,0,1811,0.0,0.0,2,1,3,1,3,7,7,1,Attchd,2002.0,2,2.0,565.0,3,3,2,225,48,0,0,0,0,0,Oct,2009,WD,Normal
1645,20,RL,56.7752808988764,9373,Pave,IR1,Lvl,3,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,5,7,1975,1975,Gable,CompShg,HdBoard,HdBoard,161.0,2,TA,CBlock,4,3,Av,5,1333.0,2,168.0,120.0,1621.0,GasA,2,Y,SBrkr,1621,0,0,1621,1.0,0.0,2,0,3,1,2,7,7,2,Attchd,1975.0,2,2.0,478.0,3,3,2,0,0,0,0,490,0,0,Jun,2009,WD,Normal
1646,20,RL,78.0,10140,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,196.0,2,TA,CBlock,3,3,No,5,888.0,1,0.0,228.0,1116.0,GasA,4,Y,SBrkr,1116,0,0,1116,1.0,0.0,2,0,3,1,2,6,7,1,Attchd,1974.0,2,2.0,528.0,3,3,2,0,0,0,0,0,0,0,Apr,2009,WD,Normal
1647,20,RL,85.0,11050,Pave,IR1,Lvl,3,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Plywood,0.0,2,TA,CBlock,3,3,No,5,636.0,1,0.0,540.0,1176.0,GasA,1,Y,SBrkr,1193,0,0,1193,0.0,0.0,2,0,3,1,2,5,7,1,Attchd,1975.0,1,2.0,506.0,3,3,2,40,0,0,0,0,0,0,Aug,2009,WD,Normal
1648,20,RL,67.20569280343716,7830,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,0.0,2,TA,CBlock,3,3,No,1,0.0,1,0.0,1180.0,1180.0,GasA,2,Y,SBrkr,1180,0,0,1180,0.0,0.0,1,1,2,1,2,6,7,0,Attchd,1970.0,2,2.0,477.0,3,3,2,0,45,0,0,0,0,0,Mar,2009,COD,Normal
1649,20,RL,67.20569280343716,8510,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,Plywood,Plywood,178.0,2,TA,CBlock,4,3,No,5,500.0,1,0.0,543.0,1043.0,GasA,4,Y,SBrkr,1050,0,0,1050,1.0,0.0,1,1,3,1,2,6,7,0,Attchd,1971.0,1,1.0,336.0,3,3,2,0,0,0,0,0,0,0,Jul,2009,WD,Normal
1650,20,RL,60.0,7038,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,CBlock,3,3,No,5,726.0,1,0.0,138.0,864.0,GasA,2,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,2,5,7,0,Detchd,2001.0,1,2.0,576.0,3,3,2,210,0,0,0,0,0,0,Sep,2009,WD,Abnorml
1651,20,RL,60.0,9000,Pave,Reg,Lvl,3,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,0.0,2,Gd,CBlock,3,3,No,5,240.0,1,0.0,624.0,864.0,GasA,3,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,2,5,7,0,Detchd,1986.0,1,2.0,576.0,3,3,2,200,0,0,0,0,0,0,Jul,2009,WD,Normal
1652,160,RM,21.0,1680,Pave,Reg,Lvl,3,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,504.0,2,TA,CBlock,3,3,No,4,254.0,1,0.0,229.0,483.0,GasA,2,Y,SBrkr,483,504,0,987,1.0,0.0,1,1,2,1,2,5,7,0,Detchd,1973.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,Jul,2009,WD,Normal
1653,160,RM,21.0,1680,Pave,Reg,Lvl,3,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,425.0,2,TA,CBlock,3,3,No,3,110.0,2,294.0,79.0,483.0,GasA,2,Y,SBrkr,483,504,0,987,1.0,0.0,1,1,2,1,2,5,7,0,Detchd,1972.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,Jul,2009,WD,Normal
1654,160,RL,24.0,2308,Pave,Reg,Lvl,3,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,0.0,2,TA,CBlock,4,3,No,5,306.0,1,0.0,498.0,804.0,GasA,2,Y,SBrkr,804,744,0,1548,0.0,0.0,2,1,3,1,2,7,7,1,Detchd,1976.0,2,2.0,440.0,3,3,2,108,0,0,0,0,0,0,Sep,2009,WD,Normal
1655,120,RL,24.0,2280,Pave,Reg,Lvl,3,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Brk Cmn,0.0,2,TA,CBlock,4,3,No,5,435.0,2,622.0,0.0,1057.0,GasA,2,Y,SBrkr,1055,0,0,1055,0.0,1.0,2,0,2,1,2,4,7,1,Attchd,1975.0,2,2.0,440.0,3,3,2,0,27,0,0,0,0,0,Aug,2009,WD,Normal
1656,160,RL,24.0,2349,Pave,Reg,Lvl,3,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1977,1977,Gable,CompShg,Plywood,Brk Cmn,0.0,2,TA,CBlock,4,3,No,5,389.0,1,0.0,466.0,855.0,GasA,2,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,2,6,7,1,Attchd,1977.0,1,2.0,440.0,3,3,2,0,28,0,0,0,0,0,May,2009,WD,Normal
1657,160,RL,24.0,2364,Pave,Reg,Lvl,3,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,0.0,2,TA,CBlock,4,3,No,5,320.0,1,0.0,484.0,804.0,GasA,2,Y,SBrkr,804,744,0,1548,0.0,1.0,2,1,3,1,2,7,7,1,Detchd,1978.0,1,2.0,440.0,3,3,2,108,0,0,0,0,0,0,Jul,2009,WD,Normal
1658,160,RL,24.0,2364,Pave,Reg,Lvl,3,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,0.0,3,TA,CBlock,4,3,No,5,279.0,1,0.0,576.0,855.0,GasA,2,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,2,6,7,1,Attchd,1978.0,3,2.0,440.0,3,3,2,147,0,0,0,0,0,0,Apr,2009,WD,Normal
1659,120,RL,24.0,2104,Pave,Reg,Lvl,3,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,7,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,0.0,2,TA,CBlock,3,3,No,5,536.0,1,0.0,300.0,836.0,GasA,2,Y,SBrkr,836,0,0,836,0.0,1.0,1,0,2,1,2,5,7,0,Attchd,1976.0,1,1.0,345.0,3,3,2,150,20,0,0,0,0,0,Oct,2009,WD,Normal
1660,20,RL,67.20569280343716,10710,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1966,2004,Hip,CompShg,HdBoard,HdBoard,165.0,3,TA,PConc,3,3,No,4,644.0,1,0.0,220.0,864.0,GasA,4,Y,SBrkr,1120,0,0,1120,0.0,1.0,1,0,3,1,2,5,7,1,Attchd,1966.0,2,2.0,656.0,3,3,2,0,162,0,0,0,0,1200,Jul,2009,WD,Normal
1661,60,RL,110.0,14257,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,726.0,4,TA,PConc,5,3,No,6,1360.0,1,0.0,416.0,1776.0,GasA,4,Y,SBrkr,1794,978,0,2772,1.0,0.0,3,1,4,1,4,10,7,3,BuiltIn,2007.0,3,3.0,754.0,3,3,2,135,64,0,0,0,0,0,Jun,2009,WD,Normal
1662,60,RL,95.0,12350,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,5,3,No,6,986.0,1,0.0,379.0,1365.0,GasA,4,Y,SBrkr,1365,1325,0,2690,1.0,0.0,2,1,3,1,4,8,7,1,Attchd,2009.0,2,3.0,864.0,3,3,2,0,197,0,0,0,0,0,Jul,2009,New,Partial
1663,20,RL,95.0,12350,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,450.0,4,TA,PConc,5,3,Av,6,1232.0,1,0.0,788.0,2020.0,GasA,4,Y,SBrkr,2020,0,0,2020,1.0,0.0,2,0,3,1,4,7,7,1,Attchd,2008.0,2,3.0,896.0,3,3,2,192,98,0,0,0,0,0,May,2009,WD,Normal
1664,20,RL,105.0,13693,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,10,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,472.0,4,TA,PConc,5,3,Gd,6,2288.0,1,0.0,342.0,2630.0,GasA,4,Y,SBrkr,2674,0,0,2674,2.0,0.0,2,1,2,1,4,8,7,2,Attchd,2007.0,3,3.0,762.0,3,3,2,360,50,0,0,0,0,0,Mar,2009,WD,Normal
1665,20,RL,95.0,11578,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,302.0,4,TA,PConc,5,3,No,1,0.0,1,0.0,1736.0,1736.0,GasA,4,Y,SBrkr,1736,0,0,1736,0.0,0.0,2,0,3,1,4,7,7,1,Attchd,2008.0,2,3.0,834.0,3,3,2,319,90,0,0,0,0,0,Jul,2009,WD,Normal
1666,20,RL,129.0,16870,Pave,IR1,Lvl,3,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,238.0,3,TA,PConc,5,3,Gd,6,1531.0,1,0.0,251.0,1782.0,GasA,4,Y,SBrkr,1782,0,0,1782,1.0,0.0,2,0,3,1,3,7,7,2,Attchd,2004.0,3,3.0,932.0,3,3,2,99,82,0,0,0,0,0,Apr,2009,WD,Normal
